epoch,loss
0.0,3.5817272663116455
0.1,3.0814894732862417
0.2,2.997497991542911
0.3,2.9593108888480355
0.4,2.9291111317061427
0.5,2.9078016985438304
0.6,2.8930364008156113
0.7,2.8788325528105383
0.8,2.8670212838533664
0.9,2.855943331310937
1.0,2.6727981567382812
1.1,2.7122100650674046
1.2,2.693954945796758
1.3,2.6871661664639594
1.4,2.678418103001659
1.5,2.6732022048470503
1.6,2.6701295371856943
1.7,2.6659117836754946
1.8,2.6617582927780057
1.9,2.657884807618424
2.0,2.5934102535247803
2.1,2.599007301991529
2.2,2.583120431473006
2.3,2.575422905608269
2.4,2.5685936863582923
2.5,2.563768566725497
2.6,2.562101771549853
2.7,2.5590963084755542
2.8,2.555750981103466
2.9,2.5533202096704106
3.0,2.524780511856079
3.1,2.5184762312634157
3.2,2.5064786832724044
3.3,2.5015729447931943
3.4,2.4973539265611224
3.5,2.49412822485446
3.6,2.4931035248094706
3.7,2.491100645949599
3.8,2.488852519369899
3.9,2.4874556429775123
4.0,2.484398365020752
4.1,2.4700873370217806
4.2,2.4627760512318777
4.3,2.460220131763192
4.4,2.4579924175566865
4.5,2.455417397493374
4.6,2.4546831741110853
4.7,2.4534552454438256
4.8,2.4522615175568654
4.9,2.4519166517734
5.0,2.4766111373901367
5.1,2.4472159324306073
5.2,2.442591265066346
5.3,2.4419379495703106
5.4,2.4408952767712218
5.5,2.4385243551935742
5.6,2.438242442199275
5.7,2.4378388825904964
5.8,2.4371039852518566
5.9,2.4367880506335564
6.0,2.4775238037109375
6.1,2.4403119370488837
6.2,2.4363349456692216
6.3,2.4348810431965164
6.4,2.4340865314750006
6.5,2.4317471476610075
6.6,2.431648729644877
6.7,2.4315880229231635
6.8,2.430861491835519
6.9,2.430314807860092
7.0,2.458218574523926
7.1,2.431602775460423
7.2,2.4290519080944915
7.3,2.4269592777835176
7.4,2.4269465775858436
7.5,2.4248544203782987
7.6,2.4253694130457975
7.7,2.425696051239797
7.8,2.425299059883337
7.9,2.4248596351763254
8.0,2.4533910751342773
8.1,2.423819671763052
8.2,2.421726904105191
8.3,2.421223116079438
8.4,2.4209648968275648
8.5,2.419096104399173
8.6,2.419968570925035
8.7,2.4201361962970074
8.8,2.419777208202043
8.9,2.4196189304567732
9.0,2.4478955268859863
9.1,2.418724281953113
9.2,2.4169963616043773
9.3,2.415637982644116
9.4,2.4159423757966914
9.5,2.4148724588329444
9.6,2.4160922609034077
9.7,2.4163454286382136
9.8,2.416036552257752
9.9,2.4164527650678593
10.0,2.447054147720337
10.1,2.4175843649571487
10.2,2.4155110209735473
10.3,2.413924135639026
10.4,2.4142025926166637
10.5,2.4128058185120542
10.6,2.412995522510192
10.7,2.4137797107370025
10.8,2.414696449346459
10.9,2.4157634921925975
11.0,2.4496631622314453
