epoch,loss
0.0,3.5817275047302246
0.1,3.057280448403689
0.2,2.9820347152539153
0.3,2.945879826910076
0.4,2.9151628510910377
0.5,2.8941400184364854
0.6,2.879259206292633
0.7,2.866778137340355
0.8,2.8565277725867415
0.9,2.8454054447178305
1.0,2.7223801612854004
1.1,2.646695979750983
1.2,2.6267399704871486
1.3,2.6161896224037755
1.4,2.608992971386993
1.5,2.608310917418398
1.6,2.608649971877874
1.7,2.6037550662961735
1.8,2.6017193737696767
1.9,2.59800499948889
2.0,2.571845531463623
2.1,2.5271443706927914
2.2,2.5153598180457726
2.3,2.5158010202388827
2.4,2.517049307835072
2.5,2.5162311090442713
2.6,2.517980708853774
2.7,2.517371509622745
2.8,2.5164792061447354
2.9,2.5153660633984734
3.0,2.496868371963501
3.1,2.4909288741574427
3.2,2.4881001598206325
3.3,2.4922728665247313
3.4,2.487596146780951
3.5,2.482880944501378
3.6,2.48447621642254
3.7,2.4829545527824153
3.8,2.482713159103965
3.9,2.482367332714644
4.0,2.4897003173828125
4.1,2.47854222165476
4.2,2.478808140873316
4.3,2.4857336761943527
4.4,2.481451544083859
4.5,2.476155319613611
4.6,2.4757567328740278
4.7,2.4736225989337655
4.8,2.4728986023368313
4.9,2.472065368582485
5.0,2.5124168395996094
5.1,2.4593310639409736
5.2,2.4535277660806383
5.3,2.4580422437864287
5.4,2.4566716993241537
5.5,2.455530668209175
5.6,2.458237836444239
5.7,2.4600025849063454
5.8,2.4615576166041038
5.9,2.461641003368433
6.0,2.5391459465026855
6.1,2.45143456742315
6.2,2.4547379906497784
6.3,2.4552368404857345
6.4,2.455233120264258
6.5,2.4530350438611
6.6,2.451592000272627
6.7,2.4512340342267263
6.8,2.4506826150729863
6.9,2.4506992394069456
7.0,2.456164836883545
7.1,2.454761601910733
7.2,2.45324882820471
7.3,2.4516524159631063
7.4,2.4501150260839677
7.5,2.448800239734307
7.6,2.449833109057485
7.7,2.4502556113135627
7.8,2.4487097644329667
7.9,2.4482402259051868
8.0,2.4588112831115723
8.1,2.4506848731843554
8.2,2.449473894650663
8.3,2.446739040735948
8.4,2.4463746922271805
8.5,2.4429310486464204
8.6,2.444536659364494
8.7,2.446102940236961
8.8,2.4462899834326888
8.9,2.446118241806538
9.0,2.455049514770508
9.1,2.442114532584011
9.2,2.443208726484384
9.3,2.4393961255336523
9.4,2.4398102801934143
9.5,2.4380554324852493
9.6,2.438094559604435
9.7,2.438984950836987
9.8,2.4385962480314065
9.9,2.4389832329406063
10.0,2.456808567047119
10.1,2.439586372658758
