epoch,loss
0.0,3.8058953285217285
0.036101083032490974,3.1103933848957026
0.07220216606498195,3.032828788852217
0.10830324909747292,2.9961277868264538
0.1444043321299639,2.9723685780665523
0.18050541516245489,2.9535834042136067
0.21660649819494585,2.9366742660122584
0.2527075812274368,2.9276229726434946
0.2888086642599278,2.9160700838515226
0.3249097472924188,2.908025905638768
0.36101083032490977,2.9007002152167596
0.3971119133574007,2.8930963987009184
0.4332129963898917,2.885914787463999
0.4693140794223827,2.8784010663204795
0.5054151624548736,2.87309773422666
0.5415162454873647,2.869249860578025
0.5776173285198556,2.8642721960948156
0.6137184115523465,2.860060532887777
0.6498194945848376,2.8562679702477083
0.6859205776173285,2.8513047266232223
0.7220216606498195,2.8478197642769114
0.7581227436823105,2.8445289767055155
0.7942238267148014,2.840935132547922
0.8303249097472925,2.8365080000161607
0.8664259927797834,2.8327619178451036
0.9025270758122743,2.8296011615304746
0.9386281588447654,2.8262943539514946
0.9747292418772563,2.823587008292302
1.0,2.650561809539795
1.036101083032491,2.7096909556058373
1.0722021660649819,2.6911153698441996
1.108303249097473,2.686046522717143
1.144404332129964,2.6818331982429484
1.1805054151624548,2.6794818318532614
1.2166064981949458,2.6745703609136497
1.2527075812274369,2.6745141287162877
1.288808664259928,2.6718738382675227
1.3249097472924187,2.6707728345703736
1.3610108303249098,2.669322667660175
1.3971119133574006,2.667143448821855
1.4332129963898916,2.6652085717572063
1.4693140794223827,2.6629973599582706
1.5054151624548737,2.6616294232544773
1.5415162454873648,2.6616209928867103
1.5776173285198556,2.66034090154101
1.6137184115523464,2.6595851559277355
1.6498194945848375,2.659271011876769
1.6859205776173285,2.6575129053455977
1.7220216606498195,2.6569739433004522
1.7581227436823106,2.6559732674077146
1.7942238267148014,2.654701491585107
1.8303249097472925,2.6527503664107077
1.8664259927797833,2.6512066622864747
1.9025270758122743,2.6500968883534233
1.9386281588447654,2.649056020492501
1.9747292418772564,2.6482550435841237
2.0,2.5333266258239746
2.036101083032491,2.592085606981032
2.072202166064982,2.577265893641989
2.108303249097473,2.5743577678338236
2.1444043321299637,2.5697787563105177
2.1805054151624548,2.567986560676864
2.216606498194946,2.5642300834274927
2.252707581227437,2.563809081933298
2.288808664259928,2.5622841671909136
2.324909747292419,2.5619900652623997
2.3610108303249095,2.5610921632993473
2.3971119133574006,2.559690902711693
2.4332129963898916,2.558255671660767
2.4693140794223827,2.556770084272615
2.5054151624548737,2.555880304066987
2.5415162454873648,2.5557903689118247
2.577617328519856,2.555064344912451
2.6137184115523464,2.5547910173944275
2.6498194945848375,2.5548972609571323
2.6859205776173285,2.553653928494842
2.7220216606498195,2.5535222511777635
2.7581227436823106,2.5526565192484503
2.794223826714801,2.55172123209231
2.8303249097472927,2.550438729434985
2.8664259927797833,2.5493226252908956
2.9025270758122743,2.548499975429445
2.9386281588447654,2.547921308688318
2.9747292418772564,2.5474709731832514
3.0,2.4745426177978516
3.036101083032491,2.5123274349930265
3.072202166064982,2.501719416670538
3.108303249097473,2.4999922818915787
3.1444043321299637,2.496002299529953
3.1805054151624548,2.4949371752862683
3.216606498194946,2.4925823374318203
3.252707581227437,2.4922407489700427
3.288808664259928,2.491086475262779
3.324909747292419,2.4912941656948857
3.3610108303249095,2.49054496295445
3.3971119133574006,2.489997860737869
3.4332129963898916,2.489156471700295
3.4693140794223827,2.487968278792526
3.5054151624548737,2.487445416236077
3.5415162454873648,2.4869825530258676
3.577617328519856,2.486478375465255
3.6137184115523464,2.4868073696111805
3.6498194945848375,2.4868645893077863
3.6859205776173285,2.486270152161712
3.7220216606498195,2.4861866305435614
3.7581227436823106,2.4855645994298063
3.794223826714801,2.484993704878596
3.8303249097472927,2.48418960836544
3.8664259927797833,2.483639168074011
3.9025270758122743,2.4831710517620955
3.9386281588447654,2.4830008230499008
3.9747292418772564,2.4826620996814883
4.0,2.4439499378204346
4.036101083032491,2.443648279303371
4.072202166064982,2.4390084992593795
4.108303249097473,2.4421630167089825
4.144404332129964,2.440438397210138
4.180505415162455,2.4396692126572965
4.216606498194946,2.4389512173943038
4.252707581227437,2.4389426565374355
4.2888086642599275,2.439728062399913
4.324909747292419,2.4402137096396563
4.3610108303249095,2.44014522317168
4.397111913357401,2.4397615195403417
4.433212996389892,2.439105857917411
4.469314079422382,2.438389901286542
4.505415162454874,2.438093831758683
4.541516245487364,2.4375844784850362
4.577617328519856,2.4371804418152827
4.613718411552346,2.4379753573090803
4.649819494584838,2.4381122467320604
4.6859205776173285,2.438096282608819
4.722021660649819,2.4382537478866846
4.758122743682311,2.438306174693591
4.794223826714801,2.438283799724761
4.830324909747293,2.4383670211304587
4.866425992779783,2.4384889178651417
4.902527075812275,2.438419002668708
4.938628158844765,2.4384282681172924
4.974729241877256,2.4382861697731175
5.0,2.397080898284912
5.036101083032491,2.4279932881345845
5.072202166064982,2.426969523453594
5.108303249097473,2.430355967873355
5.144404332129964,2.428953130940844
5.180505415162455,2.428430239835423
5.216606498194946,2.4271974222433945
5.252707581227437,2.4271684747279627
5.2888086642599275,2.427760920423396
5.324909747292419,2.4279708851720065
5.3610108303249095,2.427948080457293
5.397111913357401,2.427643549431464
5.433212996389892,2.427379064814038
5.469314079422382,2.426970254449456
5.505415162454874,2.427052036002225
5.541516245487364,2.4271381063353292
5.577617328519856,2.427104025167052
5.613718411552346,2.427455523797584
5.649819494584838,2.4277116685758227
5.6859205776173285,2.4277872059735293
5.722021660649819,2.427771913236764
5.758122743682311,2.4278883786498793
5.794223826714801,2.42802431723141
5.830324909747293,2.428209944322595
5.866425992779783,2.4284128602570862
5.902527075812275,2.4282693781885136
5.938628158844765,2.4283506651192344
5.974729241877256,2.428314967316109
6.0,2.3959245681762695
6.036101083032491,2.4208858933779274
6.072202166064982,2.423044802537605
6.108303249097473,2.4240317415953476
6.144404332129964,2.4230057545136336
6.180505415162455,2.423356531622881
6.216606498194946,2.422197682686931
6.252707581227437,2.4223984263932996
6.2888086642599275,2.423910892858041
6.324909747292419,2.424498350321254
6.3610108303249095,2.4242099255591363
6.397111913357401,2.4238282759334693
6.433212996389892,2.423623293067494
6.469314079422382,2.4231200452770847
6.505415162454874,2.422874327645312
6.541516245487364,2.422875649288922
6.577617328519856,2.4228682303562676
6.613718411552346,2.4234843650752835
6.649819494584838,2.423698051845544
6.6859205776173285,2.423774368320246
6.722021660649819,2.423906561972081
6.758122743682311,2.4238111177323716
6.794223826714801,2.4237880544302843
6.830324909747293,2.423731787833687
6.866425992779783,2.423846072030534
6.902527075812275,2.4238286919233465
6.938628158844765,2.4239239150035936
6.974729241877256,2.4239059418759847
7.0,2.42322247886657715
7.036101083032491,2.4193599058849977
7.072202166064982,2.418588108091212
7.108303249097473,2.4217445280068737
7.144404332129964,2.421601062403653
7.180505415162455,2.421858748038134
7.216606498194946,2.4206708711316303
7.252707581227437,2.4211049916570775
7.2888086642599275,2.4216704419192006
7.324909747292419,2.4222033963219305
7.3610108303249095,2.4225895376234026
7.397111913357401,2.422270047025828
7.433212996389892,2.4221381368883246
7.469314079422382,2.421446462854067
7.505415162454874,2.42153820457159
7.541516245487364,2.4215574650507143
7.577617328519856,2.421240894441527
7.613718411552346,2.4216209141945995
7.649819494584838,2.4217153858436866
7.6859205776173285,2.4217290138332923
7.722021660649819,2.421673926873424
7.758122743682311,2.4215317498724103
7.794223826714801,2.4214059142078503
7.830324909747293,2.4211911633966903
7.866425992779783,2.42121146480921
7.902527075812275,2.4212394676795723
7.938628158844765,2.421375105721086
7.974729241877256,2.421357576955649
8.0,2.389732837677002
8.036101083032491,2.415902036251408
8.072202166064981,2.4149083936985454
8.108303249097473,2.4175089775921896
8.144404332129964,2.4170444945147507
8.180505415162456,2.4172339605951976
8.216606498194945,2.4167105532723934
8.252707581227437,2.416522485553453
8.288808664259928,2.416665768653117
8.324909747292418,2.417174647306893
8.36101083032491,2.418029043938849
8.397111913357401,2.41880248114805
8.433212996389893,2.419358538350495
8.469314079422382,2.4194222746401177
8.505415162454874,2.4198715337934367
8.541516245487365,2.419780490717675
8.577617328519855,2.4195979706277555
8.613718411552346,2.420007235439016
8.649819494584838,2.4201987865962695
8.685920577617328,2.420077147702052
8.722021660649819,2.4200734958715406
8.75812274368231,2.4198438650310066
8.794223826714802,2.4196184244766825
8.830324909747292,2.419318453222189
8.866425992779783,2.419564632314883
8.902527075812275,2.419358458151011
8.938628158844764,2.4193513807724276
8.974729241877256,2.4193398417564995
9.0,2.3893160820007324
9.036101083032491,2.4148080278151105
9.072202166064981,2.415061074109813
9.108303249097473,2.4187398273683467
9.144404332129964,2.417941426993011
9.180505415162456,2.4177842720777925
9.216606498194945,2.416695861372099
9.252707581227437,2.4165880598457328
9.288808664259928,2.4167876684115024
9.324909747292418,2.4168998729375573
9.36101083032491,2.417294625873928
9.397111913357401,2.4172052624656546
9.433212996389893,2.4170814642401957
9.469314079422382,2.4164890770175473
9.505415162454874,2.4171808266282335
9.541516245487365,2.4172059390482943
9.577617328519855,2.417091327633879
9.613718411552346,2.417732275632604
9.649819494584838,2.417983438887906
9.685920577617328,2.4179689915540155
9.722021660649819,2.418239873507689
9.75812274368231,2.4182272963952816
9.794223826714802,2.4181598702759595
9.830324909747292,2.4179250028329227
9.866425992779783,2.417981825486564
9.902527075812275,2.417793812059679
9.938628158844764,2.417775077024179
9.974729241877256,2.417644821242552
