0.0,2.456632614135742
0.1,2.180049615331215
0.2,2.078894280082551
0.3,2.043006803902281
0.4,2.0125956918830585
0.5,1.9862493916661916
0.6,1.9663316100687036
0.7,1.9458352669159458
0.8,1.9304939237575556
0.9,1.9150398562142374
1.0,1.6328046321868896
1.1,1.6801973357058988
1.2,1.6488131860002357
1.3,1.650130601420355
1.4,1.6455472585863604
1.5,1.6405256191889446
1.6,1.638633852393774
1.7,1.6322856058237727
1.8,1.62876080618369
1.9,1.6227913627878543
2.0,1.505080223083496
2.1,1.5166541302558219
2.2,1.4844506949334595
2.3,1.483611149645327
2.4,1.480919886408304
2.5,1.4773989054495227
2.6,1.4778295975556588
2.7,1.4728773283040133
2.8,1.4705932007895575
2.9,1.4660582990942732
3.0,1.4420143365859985
