0.0,1.043819785118103
0.10005002501250625,0.7829878386713918
0.2001000500250125,0.7298333499575971
0.3001500750375188,0.7131407353825414
0.400200100050025,0.7027777475464873
0.5002501250625313,0.692568836198456
0.6003001500750376,0.6870448931412417
0.7003501750875438,0.6788284004702818
0.80040020010005,0.6746183912089675
0.9004502251125562,0.6681184435893813
1.0,0.7933320999145508
1.1000500250125063,0.5773271614235089
1.2001000500250125,0.5537891726099076
1.3001500750375188,0.5497626061400059
1.400200100050025,0.5495084531205026
1.5002501250625313,0.5469300523195518
1.6003001500750376,0.5469866565683518
1.7003501750875438,0.5452242665716321
1.80040020010005,0.545208014292955
1.9004502251125563,0.542868429067126
0.0,0.7933320999145508
